0 0.1 1 1.4512487173373823
900 0.1 1 0.7992124893445295
1800 0.1 1 0.8091920920205473
2700 0.1 1 0.4935945015643891
3600 0.1 1 0.48398930727876843
4500 0.1 1 0.4547699641760269
5400 0.1 1 0.369618350600956
6300 0.1 1 0.3187824909422773
7200 0.1 1 0.3470381081274479
8100 0.1 1 0.32579284687697796
9000 0.1 1 0.37395430238378374
9900 0.1 1 0.38643393812774385
10800 0.1 1 0.3544401014125603
11700 0.1 1 0.37068805823673623
12600 0.1 1 0.19461427848542445
13500 0.1 1 0.1973991077037713
14400 0.1 1 0.17249239135462285
15300 0.1 1 0.16789468561253074
16200 0.1 1 0.1617128778247754
17100 0.1 1 0.16468114303886933
18000 0.1 1 0.17570959750013962
18900 0.1 1 0.1652517344585301
19800 0.1 1 0.16912763877578865
20700 0.1 1 0.15340815293338955
21600 0.1 1 0.17299089948315047
22500 0.1 1 0.1482411263687848
23400 0.1 1 0.1589889761009854
24300 0.1 1 0.15676655420116553
25200 0.1 1 0.14148200460809887
26100 0.1 1 0.16679414388306557
27000 0.1 1 0.16906922639346608
27900 0.1 1 0.15334090673073214
28800 0.1 1 0.16340089596402815
29700 0.1 1 0.1608421615063494
30600 0.1 1 0.16181556329795524
31500 0.1 1 0.16349833570879166
32400 0.1 1 0.16405808231340957
33300 0.1 1 0.16430610952333916
34200 0.1 1 0.17156835531163422
35100 0.1 1 0.15859747972826693
36000 0.1 1 0.18005524990289867
36900 0.1 1 0.1566171608192196
37800 0.1 1 0.13987781352802842
38700 0.1 1 0.1508454124285887
39600 0.1 1 0.17334135207750204
40500 0.1 1 0.18505377936900108
41400 0.1 1 0.16319962553774778
42300 0.1 1 0.15432467062161673
43200 0.1 1 0.1772484574725153
44100 0.1 1 0.1503826924837586
45000 0.1 1 0.17402118708241712
45900 0.1 1 0.15632082611383877
46800 0.1 1 0.16191087634402151
47700 0.1 1 0.1584411903501933
48600 0.1 1 0.14988646164598987
49500 0.1 1 0.153459646902921
50400 0.1 1 0.16144449837375816
51300 0.1 1 0.17099031128435255
52200 0.1 1 0.15945825557457652
53100 0.1 1 0.16074415741452808
54000 0.1 1 0.14520436994886768
54900 0.1 1 0.16027910815438082
55800 0.1 1 0.17236942572762512
56700 0.1 1 0.17628758459235647
57600 0.1 1 0.1710500111626352
58500 0.1 1 0.16876389410929538
59400 0.1 1 0.17727147776250338
60300 0.1 1 0.16784231872881977
61200 0.1 1 0.1580434359607939
62100 0.1 1 0.14482036701991877
63000 0.1 1 0.15863572262885953
63900 0.1 1 0.1529578448669721
64800 0.1 1 0.16731318686121624
65700 0.1 1 0.15995638991648822
66600 0.1 1 0.1623303541319878
67500 0.1 1 0.14561189178571043
68400 0.1 1 0.17496587884810685
69300 0.1 1 0.15724900100594552
70200 0.1 1 0.16581719724090294
71100 0.1 1 0.16468683415221472
72000 0.1 1 0.1606676662855193
72900 0.1 1 0.160865522554534
73800 0.1 1 0.17696253033673617
74700 0.1 1 0.18025022141490613
75600 0.1 1 0.16828067564722823
76500 0.1 1 0.17918539477602144
77400 0.1 1 0.16168445902839243
78300 0.1 1 0.163484761715256
79200 0.1 1 0.1602246214066588
80100 0.1 1 0.17201952936251141
81000 0.1 1 0.1623629847598661
81900 0.1 1 0.16051790413294953
82800 0.1 1 0.1690492959109613
83700 0.1 1 0.15991718157481524
84600 0.1 1 0.15839050147417333
85500 0.1 1 0.1666049321786433
86400 0.1 1 0.15773538864833675
87300 0.1 1 0.17406442679968953
88200 0.1 1 0.14365155070519392
89100 0.1 1 0.16042768339627225
90000 0.1 1 0.14945280765912164
90900 0.1 1 0.1661040116112342
91800 0.1 1 0.1811301412553235
92700 0.1 1 0.16441166299253462
93600 0.1 1 0.1607023555801817
94500 0.1 1 0.1679250544192112
95400 0.1 1 0.1692828412509581
96300 0.1 1 0.1586255039488823
97200 0.1 1 0.15514494650928135
98100 0.1 1 0.17097377497933716
99000 0.1 1 0.17354060855609124
99900 0.1 1 0.14662496855175905
108000 0.1 1 0.15797216292376168
108900 0.1 1 0.15222717376284448
109800 0.1 1 0.15586376322891313
110700 0.1 1 0.17766597922976105
111600 0.1 1 0.14811694640685352
112500 0.1 1 0.16547215039465016
113400 0.1 1 0.14541317288275263
114300 0.1 1 0.1625839562089579
115200 0.1 1 0.14944608018690508
116100 0.1 1 0.16384942591810966
117000 0.1 1 0.1573375288158108
117900 0.1 1 0.1747277990817969
118800 0.1 1 0.14387919415541447
119700 0.1 1 0.14837017445859405
120600 0.1 1 0.149700927316219
121500 0.1 1 0.15312663905752097
122400 0.1 1 0.1495971712944171
123300 0.1 1 0.046320494305608105
124200 0.1 1 0.0537735722149934
125100 0.1 1 0.05597810868387002
126000 0.1 1 0.0537339472611342
126900 0.1 1 0.05328860209503757
127800 0.1 1 0.05338251250540047
128700 0.1 1 0.051907114455664226
129600 0.1 1 0.0505260225506099
130500 0.1 1 0.053968186975846974
131400 0.1 1 0.05150759614820824
132300 0.1 1 0.052928872116968666
133200 0.1 1 0.05347358644563016
